;data;preco
6866;2004-02-06;30,30
6867;2004-02-05;29,02
6868;2004-02-04;29,63
6869;2004-02-03;29,53
6870;2004-02-02;29,47
6871;2004-02-01;30,77
6872;2004-01-31;31,05
6873;2004-01-30;31,15
6874;2004-01-29;29,47
6875;2004-01-28;30,77
6876;2004-01-27;32,08
6877;2004-01-26;31,42
6878;2004-01-25;31,95
6879;2004-01-24;32,26
6880;2004-01-23;31,67
6881;2004-01-22;31,42
6882;2004-01-21;31,95
6883;2004-01-20;31,26
6884;2004-01-19;31,43
6885;2004-01-18;31,84
6886;2004-01-17;32,55
6887;2004-01-16;31,41
6888;2004-01-15;31,43
6889;2004-01-14;31,84
6890;2004-01-13;31,91
6891;2004-01-12;31,11
6892;2004-01-11;30,99
6893;2004-01-10;31,20
6894;2004-01-09;32,30
6895;2004-01-08;31,11
6896;2004-01-07;30,99
6897;2004-01-06;29,55
6898;2004-01-05;32,30
6899;2004-01-04;30,30
6900;2004-01-03;30,10
6901;2004-01-02;29,17
6902;2003-12-31;30,30
6903;2003-12-30;30,10
6904;2003-12-29;29,17
6905;2003-12-28;29,45
6906;2003-12-27;28,30
6907;2003-12-26;28,78
6908;2003-12-24;29,45
6909;2003-12-23;31,03
6910;2003-12-22;30,79
6911;2003-12-21;31,01
6912;2003-12-20;30,64
6913;2003-12-19;30,89
6914;2003-12-18;30,79
6915;2003-12-17;31,01
6916;2003-12-16;30,24
6917;2003-12-15;29,79
6918;2003-12-14;30,02
6919;2003-12-13;30,27
6920;2003-12-12;30,52
6921;2003-12-11;29,79
6922;2003-12-10;30,02
6923;2003-12-09;28,87
6924;2003-12-08;29,25
6925;2003-12-07;29,26
6926;2003-12-06;29,10
6927;2003-12-05;28,17
6928;2003-12-04;29,25
6929;2003-12-03;29,26
6930;2003-12-02;28,95
6931;2003-12-01;28,90
6932;2003-11-30;28,23
6933;2003-11-29;27,62
6934;2003-11-28;27,99
6935;2003-11-27;28,90
6936;2003-11-26;28,23
6937;2003-11-25;29,79
6938;2003-11-24;29,88
6939;2003-11-23;30,13
6940;2003-11-22;29,26
6941;2003-11-21;28,98
6942;2003-11-20;29,88
6943;2003-11-19;30,13
6944;2003-11-18;29,78
6945;2003-11-17;29,01
6946;2003-11-16;28,58
6947;2003-11-15;28,88
6948;2003-11-14;28,82
6949;2003-11-13;29,01
6950;2003-11-12;28,58
6951;2003-11-11;28,73
6952;2003-11-10;28,52
6953;2003-11-09;27,90
6954;2003-11-08;27,32
6955;2003-11-07;27,78
6956;2003-11-06;28,52
6957;2003-11-05;27,90
6958;2003-11-04;27,88
6959;2003-11-03;27,47
6960;2003-11-02;28,56
6961;2003-11-01;28,99
6962;2003-10-31;29,38
6963;2003-10-30;27,47
6964;2003-10-29;28,56
6965;2003-10-28;30,01
6966;2003-10-27;29,63
6967;2003-10-26;29,25
6968;2003-10-25;29,61
6969;2003-10-24;29,78
6970;2003-10-23;29,63
6971;2003-10-22;29,25
6972;2003-10-21;30,27
6973;2003-10-20;31,05
6974;2003-10-19;31,23
6975;2003-10-18;31,45
6976;2003-10-17;31,00
6977;2003-10-16;31,05
6978;2003-10-15;31,23
6979;2003-10-14;31,13
6980;2003-10-13;30,21
6981;2003-10-12;28,96
6982;2003-10-11;29,35
6983;2003-10-10;29,75
6984;2003-10-09;30,21
6985;2003-10-08;28,96
6986;2003-10-07;29,14
6987;2003-10-06;28,90
6988;2003-10-05;27,98
6989;2003-10-04;28,09
6990;2003-10-03;27,77
6991;2003-10-02;28,90
6992;2003-10-01;27,98
6993;2003-09-30;27,02
6994;2003-09-29;27,04
6995;2003-09-28;26,81
6996;2003-09-27;25,74
6997;2003-09-26;25,82
6998;2003-09-25;27,04
6999;2003-09-24;26,81
7000;2003-09-23;25,51
7001;2003-09-22;25,56
7002;2003-09-21;25,76
7003;2003-09-20;26,28
7004;2003-09-19;26,38
7005;2003-09-18;25,56
7006;2003-09-17;25,76
7007;2003-09-16;26,52
7008;2003-09-15;27,48
7009;2003-09-14;27,76
7010;2003-09-13;27,64
7011;2003-09-12;28,47
7012;2003-09-11;27,48
7013;2003-09-10;27,76
7014;2003-09-09;27,72
7015;2003-09-08;27,49
7016;2003-09-07;27,89
7017;2003-09-06;28,08
7018;2003-09-05;29,64
7019;2003-09-04;27,49
7020;2003-09-03;27,89
7021;2003-09-02;30,38
7022;2003-09-01;30,10
7023;2003-08-31;30,05
7024;2003-08-30;30,08
7025;2003-08-29;29,98
7026;2003-08-28;30,10
7027;2003-08-27;30,05
7028;2003-08-26;30,22
7029;2003-08-25;29,95
7030;2003-08-24;29,28
7031;2003-08-23;29,18
7032;2003-08-22;29,88
7033;2003-08-21;29,95
7034;2003-08-20;29,28
7035;2003-08-19;29,18
7036;2003-08-18;28,96
7037;2003-08-17;29,66
7038;2003-08-16;30,13
7039;2003-08-15;30,05
7040;2003-08-14;28,96
7041;2003-08-13;29,66
7042;2003-08-12;30,59
7043;2003-08-11;30,06
7044;2003-08-10;30,01
7045;2003-08-09;30,37
7046;2003-08-08;29,91
7047;2003-08-07;30,06
7048;2003-08-06;30,01
7049;2003-08-05;29,63
7050;2003-08-04;28,68
7051;2003-08-03;28,31
7052;2003-08-02;28,27
7053;2003-08-01;27,71
7054;2003-07-31;28,68
7055;2003-07-30;28,31
7056;2003-07-29;28,30
7057;2003-07-28;27,73
7058;2003-07-27;27,67
7059;2003-07-26;28,40
7060;2003-07-25;28,01
7061;2003-07-24;27,73
7062;2003-07-23;27,67
7063;2003-07-22;29,20
7064;2003-07-21;28,59
7065;2003-07-20;28,51
7066;2003-07-19;28,87
7067;2003-07-18;28,52
7068;2003-07-17;28,59
7069;2003-07-16;28,51
7070;2003-07-15;29,36
7071;2003-07-14;29,37
7072;2003-07-13;28,21
7073;2003-07-12;27,95
7074;2003-07-11;27,23
7075;2003-07-10;29,37
7076;2003-07-09;28,21
7077;2003-07-08;27,97
7078;2003-07-07;28,63
7079;2003-07-06;28,20
7080;2003-07-05;28,33
7081;2003-07-04;28,88
7082;2003-07-03;28,63
7083;2003-07-02;28,20
7084;2003-07-01;27,45
7085;2003-06-30;27,06
7086;2003-06-29;27,34
7087;2003-06-28;26,96
7088;2003-06-27;27,13
7089;2003-06-26;27,06
7090;2003-06-25;27,34
7091;2003-06-24;27,13
7092;2003-06-23;26,21
7093;2003-06-22;26,43
7094;2003-06-21;27,14
7095;2003-06-20;27,50
7096;2003-06-19;26,21
7097;2003-06-18;26,43
7098;2003-06-17;27,39
7099;2003-06-16;28,48
7100;2003-06-15;28,97
7101;2003-06-14;28,44
7102;2003-06-13;28,62
7103;2003-06-12;28,48
7104;2003-06-11;28,97
7105;2003-06-10;28,38
7106;2003-06-09;28,16
7107;2003-06-08;27,49
7108;2003-06-07;27,99
7109;2003-06-06;27,56
7110;2003-06-05;28,16
7111;2003-06-04;27,49
7112;2003-06-03;26,58
7113;2003-06-02;26,39
7114;2003-06-01;26,48
7115;2003-05-31;26,55
7116;2003-05-30;26,78
7117;2003-05-29;26,39
7118;2003-05-28;26,48
7119;2003-05-27;27,14
7120;2003-05-26;27,32
7121;2003-05-25;27,58
7122;2003-05-24;26,69
7123;2003-05-23;27,23
7124;2003-05-22;27,32
7125;2003-05-21;27,58
7126;2003-05-20;27,18
7127;2003-05-19;26,77
7128;2003-05-18;25,98
7129;2003-05-17;25,45
7130;2003-05-16;25,69
7131;2003-05-15;26,77
7132;2003-05-14;25,98
7133;2003-05-13;25,55
7134;2003-05-12;24,48
7135;2003-05-11;24,01
7136;2003-05-10;23,91
7137;2003-05-09;23,59
7138;2003-05-08;24,48
7139;2003-05-07;24,01
7140;2003-05-06;23,73
7141;2003-05-05;23,79
7142;2003-05-04;23,60
7143;2003-05-03;23,23
7144;2003-05-02;23,42
7145;2003-05-01;23,79
7146;2003-04-30;23,60
7147;2003-04-29;24,29
7148;2003-04-28;24,06
7149;2003-04-27;24,56
7150;2003-04-26;25,72
7151;2003-04-25;25,76
7152;2003-04-24;24,06
7153;2003-04-23;24,56
7154;2003-04-22;25,76
7155;2003-04-21;25,36
7156;2003-04-20;24,86
7157;2003-04-19;24,74
7158;2003-04-18;24,72
7159;2003-04-17;25,36
7160;2003-04-16;24,86
7161;2003-04-15;24,39
7162;2003-04-14;25,16
7163;2003-04-13;25,11
7164;2003-04-12;24,88
7165;2003-04-11;25,27
7166;2003-04-10;25,16
7167;2003-04-09;25,11
7168;2003-04-08;25,62
7169;2003-04-07;26,75
7170;2003-04-06;26,29
7171;2003-04-05;27,94
7172;2003-04-04;28,05
7173;2003-04-03;26,75
7174;2003-04-02;26,29
7175;2003-04-01;27,66
7176;2003-03-31;27,29
7177;2003-03-30;25,98
7178;2003-03-29;27,28
7179;2003-03-28;26,54
7180;2003-03-27;27,29
7181;2003-03-26;25,98
7182;2003-03-25;25,59
7183;2003-03-24;28,00
7184;2003-03-23;28,40
7185;2003-03-22;28,55
7186;2003-03-21;30,35
7187;2003-03-20;28,00
7188;2003-03-19;28,40
7189;2003-03-18;31,48
7190;2003-03-17;33,98
7191;2003-03-16;34,16
7192;2003-03-15;34,06
7193;2003-03-14;34,94
7194;2003-03-13;33,98
7195;2003-03-12;34,16
7196;2003-03-11;34,47
7197;2003-03-10;34,39
7198;2003-03-09;33,92
7199;2003-03-08;34,37
7200;2003-03-07;33,40
7201;2003-03-06;34,39
7202;2003-03-05;33,92
7203;2003-03-04;34,00
7204;2003-03-03;34,09
7205;2003-03-02;33,46
7206;2003-03-01;33,64
7207;2003-02-28;33,41
7208;2003-02-27;34,09
7209;2003-02-26;33,46
7210;2003-02-25;32,76
7211;2003-02-24;32,76
7212;2003-02-23;33,16
7213;2003-02-22;33,26
7214;2003-02-21;33,06
7215;2003-02-20;32,76
7216;2003-02-19;33,16
7217;2003-02-18;33,26
7218;2003-02-17;33,23
7219;2003-02-16;32,46
7220;2003-02-15;32,51
7221;2003-02-14;32,47
7222;2003-02-13;33,23
7223;2003-02-12;32,46
7224;2003-02-11;32,23
7225;2003-02-10;31,81
7226;2003-02-09;31,77
7227;2003-02-08;31,13
7228;2003-02-07;30,95
7229;2003-02-06;31,81
7230;2003-02-05;31,77
7231;2003-02-04;31,57
7232;2003-02-03;31,42
7233;2003-02-02;31,26
7234;2003-02-01;30,73
7235;2003-01-31;31,02
7236;2003-01-30;31,42
7237;2003-01-29;31,26
7238;2003-01-28;31,62
7239;2003-01-27;31,40
7240;2003-01-26;32,07
7241;2003-01-25;31,72
7242;2003-01-24;32,23
7243;2003-01-23;31,40
7244;2003-01-22;32,07
7245;2003-01-21;31,57
7246;2003-01-20;32,29
7247;2003-01-19;31,73
7248;2003-01-18;31,36
7249;2003-01-17;30,46
7250;2003-01-16;32,29
7251;2003-01-15;31,73
7252;2003-01-14;30,07
7253;2003-01-13;30,26
7254;2003-01-12;29,30
7255;2003-01-11;30,78
7256;2003-01-10;31,43
7257;2003-01-09;30,26
7258;2003-01-08;29,30
7259;2003-01-07;31,43
7260;2003-01-06;30,32
7261;2003-01-04;30,12
7262;2003-01-03;32,02
7263;2003-01-02;30,32
7264;2002-12-31;31,49
7265;2002-12-30;32,02
7266;2002-12-28;30,93
7267;2002-12-27;30,61
7268;2002-12-24;29,59
7269;2002-12-23;30,26
7270;2002-12-22;29,95
7271;2002-12-21;29,25
7272;2002-12-20;28,73
7273;2002-12-19;30,26
7274;2002-12-18;29,95
7275;2002-12-17;27,64
7276;2002-12-16;27,29
7277;2002-12-15;26,85
7278;2002-12-14;26,35
7279;2002-12-13;26,06
7280;2002-12-12;27,29
7281;2002-12-11;26,85
7282;2002-12-10;25,67
7283;2002-12-09;26,07
7284;2002-12-08;25,99
7285;2002-12-07;26,09
7286;2002-12-06;25,73
7287;2002-12-05;26,07
7288;2002-12-04;25,99
7289;2002-12-03;25,74
7290;2002-12-02;25,70
7291;2002-12-01;25,11
7292;2002-11-30;24,56
7293;2002-11-29;24,85
7294;2002-11-28;25,70
7295;2002-11-27;25,11
7296;2002-11-26;24,79
7297;2002-11-25;24,52
7298;2002-11-24;24,05
7299;2002-11-23;24,05
7300;2002-11-22;23,41
7301;2002-11-21;24,52
7302;2002-11-20;24,05
7303;2002-11-19;23,33
7304;2002-11-18;22,82
7305;2002-11-17;22,96
7306;2002-11-16;24,01
7307;2002-11-15;23,86
7308;2002-11-14;22,82
7309;2002-11-13;22,96
7310;2002-11-12;23,54
7311;2002-11-11;24,36
7312;2002-11-10;23,73
7313;2002-11-09;24,66
7314;2002-11-08;25,21
7315;2002-11-07;24,36
7316;2002-11-06;23,73
7317;2002-11-05;25,78
7318;2002-11-04;25,51
7319;2002-11-03;25,29
7320;2002-11-02;25,71
7321;2002-11-01;25,44
7322;2002-10-31;25,51
7323;2002-10-30;25,29
7324;2002-10-29;25,96
7325;2002-10-28;26,78
7326;2002-10-27;26,68
7327;2002-10-26;26,69
7328;2002-10-25;27,01
7329;2002-10-24;26,78
7330;2002-10-23;26,68
7331;2002-10-22;28,20
7332;2002-10-21;28,22
7333;2002-10-20;28,61
7334;2002-10-19;28,66
7335;2002-10-18;28,56
7336;2002-10-17;28,22
7337;2002-10-16;28,61
7338;2002-10-15;28,18
7339;2002-10-14;27,70
7340;2002-10-13;28,29
7341;2002-10-12;28,28
7342;2002-10-11;28,38
7343;2002-10-10;27,70
7344;2002-10-09;28,29
7345;2002-10-08;28,32
7346;2002-10-07;28,46
7347;2002-10-06;29,14
7348;2002-10-05;29,42
7349;2002-10-04;29,11
7350;2002-10-03;28,46
7351;2002-10-02;29,14
7352;2002-10-01;29,00
7353;2002-09-30;28,93
7354;2002-09-29;29,11
7355;2002-09-28;29,47
7356;2002-09-27;29,36
7357;2002-09-26;28,93
7358;2002-09-25;29,11
7359;2002-09-24;28,61
7360;2002-09-23;28,45
7361;2002-09-22;28,41
7362;2002-09-21;27,76
7363;2002-09-20;28,38
7364;2002-09-19;28,45
7365;2002-09-18;28,41
7366;2002-09-17;28,53
7367;2002-09-16;27,76
7368;2002-09-15;28,68
7369;2002-09-14;28,92
7370;2002-09-13;28,67
7371;2002-09-12;27,76
7372;2002-09-11;28,68
7373;2002-09-10;28,36
7374;2002-09-09;27,54
7375;2002-09-08;27,31
7376;2002-09-07;26,58
7377;2002-09-06;27,45
7378;2002-09-05;27,54
7379;2002-09-04;27,31
7380;2002-09-03;27,56
7381;2002-09-02;27,11
7382;2002-09-01;27,54
7383;2002-08-31;27,89
7384;2002-08-30;27,56
7385;2002-08-29;27,11
7386;2002-08-28;27,54
7387;2002-08-27;27,51
7388;2002-08-26;27,81
7389;2002-08-25;27,53
7390;2002-08-24;27,63
7391;2002-08-23;27,44
7392;2002-08-22;27,81
7393;2002-08-21;27,53
7394;2002-08-20;27,33
7395;2002-08-19;26,66
7396;2002-08-18;26,47
7397;2002-08-17;26,11
7398;2002-08-16;25,63
7399;2002-08-15;26,66
7400;2002-08-14;26,47
7401;2002-08-13;25,49
7402;2002-08-12;25,51
7403;2002-08-11;25,70
7404;2002-08-10;25,69
7405;2002-08-09;25,20
7406;2002-08-08;25,51
7407;2002-08-07;25,70
7408;2002-08-06;25,17
7409;2002-08-05;25,79
7410;2002-08-04;26,28
7411;2002-08-03;25,95
7412;2002-08-02;25,20
7413;2002-08-01;25,79
7414;2002-07-31;26,28
7415;2002-07-30;25,10
7416;2002-07-29;25,36
7417;2002-07-28;25,43
7418;2002-07-27;25,65
7419;2002-07-26;25,70
7420;2002-07-25;25,36
7421;2002-07-24;25,43
7422;2002-07-23;26,37
7423;2002-07-22;26,72
7424;2002-07-21;26,19
7425;2002-07-20;25,94
7426;2002-07-19;26,16
7427;2002-07-18;26,72
7428;2002-07-17;26,19
7429;2002-07-16;26,11
7430;2002-07-15;25,83
7431;2002-07-14;25,82
7432;2002-07-13;24,90
7433;2002-07-12;25,08
7434;2002-07-11;25,83
7435;2002-07-10;25,82
7436;2002-07-09;25,75
7437;2002-07-08;25,51
7438;2002-07-07;25,59
7439;2002-07-06;25,64
7440;2002-07-05;25,65
7441;2002-07-04;25,51
7442;2002-07-03;25,59
7443;2002-07-02;25,33
7444;2002-07-01;25,39
7445;2002-06-30;24,75
7446;2002-06-29;25,32
7447;2002-06-28;24,99
7448;2002-06-27;25,39
7449;2002-06-26;24,75
7450;2002-06-25;24,14
7451;2002-06-24;24,42
7452;2002-06-23;24,85
7453;2002-06-22;24,64
7454;2002-06-21;24,69
7455;2002-06-20;24,42
7456;2002-06-19;24,85
7457;2002-06-18;23,97
7458;2002-06-17;23,72
7459;2002-06-16;23,09
7460;2002-06-15;22,37
7461;2002-06-14;22,83
7462;2002-06-13;23,72
7463;2002-06-12;23,09
7464;2002-06-11;22,99
7465;2002-06-10;22,79
7466;2002-06-09;23,19
7467;2002-06-07;22,99
7468;2002-06-06;22,79
7469;2002-06-05;23,19
7470;2002-06-04;23,87
7471;2002-06-03;23,72
7472;2002-06-02;24,18
7473;2002-06-01;24,71
7474;2002-05-31;23,52
7475;2002-05-30;23,72
7476;2002-05-29;24,18
7477;2002-05-28;23,76
7478;2002-05-27;24,01
7479;2002-05-26;24,32
7480;2002-05-25;24,99
7481;2002-05-24;25,97
7482;2002-05-23;24,01
7483;2002-05-22;24,32
7484;2002-05-21;25,45
7485;2002-05-20;25,71
7486;2002-05-19;27,17
7487;2002-05-18;27,12
7488;2002-05-17;26,30
7489;2002-05-16;25,71
7490;2002-05-15;27,17
7491;2002-05-14;26,89
7492;2002-05-13;26,09
7493;2002-05-12;26,09
7494;2002-05-11;25,53
7495;2002-05-10;26,89
7496;2002-05-09;26,09
7497;2002-05-08;26,09
7498;2002-05-07;25,80
7499;2002-05-06;25,73
7500;2002-05-05;26,67
7501;2002-05-04;26,98
7502;2002-05-03;26,85
7503;2002-05-02;25,73
7504;2002-05-01;26,67
7505;2002-04-30;26,32
7506;2002-04-29;26,47
7507;2002-04-28;26,20
7508;2002-04-27;26,26
7509;2002-04-26;25,96
7510;2002-04-25;26,47
7511;2002-04-24;26,20
7512;2002-04-23;25,86
7513;2002-04-22;25,90
7514;2002-04-21;25,26
7515;2002-04-20;24,03
7516;2002-04-19;23,39
7517;2002-04-18;25,90
7518;2002-04-17;25,26
7519;2002-04-16;23,25
7520;2002-04-15;24,22
7521;2002-04-14;25,13
7522;2002-04-13;25,48
7523;2002-04-12;26,36
7524;2002-04-11;24,22
7525;2002-04-10;25,13
7526;2002-04-09;25,39
7527;2002-04-08;26,97
7528;2002-04-07;26,72
7529;2002-04-06;26,97
7530;2002-04-05;25,39
7531;2002-04-04;26,97
7532;2002-04-03;26,72
7533;2002-04-02;26,97
7534;2002-04-01;26,06
7535;2002-03-29;25,34
7536;2002-03-28;25,34
7537;2002-03-27;25,13
7538;2002-03-26;24,60
7539;2002-03-25;24,75
7540;2002-03-22;24,83
7541;2002-03-21;24,25
7542;2002-03-20;24,78
7543;2002-03-19;24,51
7544;2002-03-18;23,80
7545;2002-03-15;23,90
7546;2002-03-14;23,76
7547;2002-03-13;23,60
7548;2002-03-12;22,70
7549;2002-03-11;23,14
7550;2002-03-08;22,32
7551;2002-03-07;23,10
7552;2002-03-06;22,11
7553;2002-03-05;22,25
7554;2002-03-04;21,59
7555;2002-03-01;21,83
7556;2002-02-28;20,73
7557;2002-02-27;20,73
7558;2002-02-26;19,95
7559;2002-02-25;19,78
7560;2002-02-22;20,14
7561;2002-02-21;20,21
7562;2002-02-20;19,44
7563;2002-02-19;20,18
7564;2002-02-18;20,12
7565;2002-02-15;20,76
7566;2002-02-14;20,97
7567;2002-02-13;21,41
7568;2002-02-12;21,75
7569;2002-02-11;20,08
7570;2002-02-08;20,01
7571;2002-02-07;19,42
7572;2002-02-06;19,97
7573;2002-02-05;19,90
7574;2002-02-04;20,26
7575;2002-02-01;19,70
7576;2002-01-31;19,07
7577;2002-01-30;18,71
7578;2002-01-29;19,26
7579;2002-01-28;19,74
7580;2002-01-25;19,04
7581;2002-01-24;18,91
7582;2002-01-23;18,89
7583;2002-01-22;18,70
7584;2002-01-21;18,32
7585;2002-01-18;18,17
7586;2002-01-17;18,20
7587;2002-01-16;18,50
7588;2002-01-15;18,86
7589;2002-01-14;18,89
7590;2002-01-11;20,08
7591;2002-01-10;19,71
7592;2002-01-09;20,21
7593;2002-01-08;21,03
7594;2002-01-07;21,08
7595;2002-01-04;21,20
7596;2002-01-03;20,47
7597;2002-01-02;20,13
7598;2001-12-31;19,35
7599;2001-12-28;19,77
7600;2001-12-27;18,87
7601;2001-12-24;18,65
7602;2001-12-21;18,73
7603;2001-12-20;18,87
7604;2001-12-19;19,03
7605;2001-12-18;18,51
7606;2001-12-17;18,58
7607;2001-12-14;18,54
7608;2001-12-13;17,80
7609;2001-12-12;18,13
7610;2001-12-11;17,61
7611;2001-12-10;18,03
7612;2001-12-07;17,81
7613;2001-12-06;18,57
7614;2001-12-05;19,27
7615;2001-12-04;19,28
7616;2001-12-03;20,00
7617;2001-11-30;18,92
7618;2001-11-29;18,54
7619;2001-11-28;18,81
7620;2001-11-27;19,09
7621;2001-11-26;18,66
7622;2001-11-23;19,40
7623;2001-11-22;19,65
7624;2001-11-21;18,44
7625;2001-11-20;18,82
7626;2001-11-19;16,55
7627;2001-11-16;16,86
7628;2001-11-15;16,51
7629;2001-11-14;18,78
7630;2001-11-13;20,47
7631;2001-11-12;19,48
7632;2001-11-09;20,72
7633;2001-11-08;19,54
7634;2001-11-07;18,86
7635;2001-11-06;18,64
7636;2001-11-05;18,78
7637;2001-11-02;18,63
7638;2001-11-01;19,39
7639;2001-10-31;19,63
7640;2001-10-30;20,41
7641;2001-10-29;20,55
7642;2001-10-26;20,31
7643;2001-10-25;20,67
7644;2001-10-24;20,37
7645;2001-10-23;20,56
7646;2001-10-22;20,38
7647;2001-10-19;19,91
7648;2001-10-18;19,21
7649;2001-10-17;19,47
7650;2001-10-16;20,47
7651;2001-10-15;20,36
7652;2001-10-12;20,57
7653;2001-10-11;21,38
7654;2001-10-10;21,02
7655;2001-10-09;20,65
7656;2001-10-08;20,91
7657;2001-10-05;21,46
7658;2001-10-04;20,94
7659;2001-10-03;20,63
7660;2001-10-02;21,29
7661;2001-10-01;21,22
7662;2001-09-28;21,87
7663;2001-09-27;21,47
7664;2001-09-26;20,67
7665;2001-09-25;20,13
7666;2001-09-24;20,63
7667;2001-09-21;25,17
7668;2001-09-20;25,57
7669;2001-09-19;25,44
7670;2001-09-18;27,54
7671;2001-09-17;28,32
7672;2001-09-14;29,22
7673;2001-09-13;28,20
7674;2001-09-12;28,24
7675;2001-09-11;29,12
7676;2001-09-10;27,59
7677;2001-09-07;27,54
7678;2001-09-06;26,61
7679;2001-09-05;26,27
7680;2001-09-04;26,27
7681;2001-09-03;26,52
7682;2001-08-31;26,80
7683;2001-08-30;26,70
7684;2001-08-29;26,67
7685;2001-08-28;26,46
7686;2001-08-27;26,22
7687;2001-08-24;26,33
7688;2001-08-23;25,66
7689;2001-08-22;25,71
7690;2001-08-21;25,36
7691;2001-08-20;24,35
7692;2001-08-17;24,68
7693;2001-08-16;25,18
7694;2001-08-15;25,61
7695;2001-08-14;25,71
7696;2001-08-13;25,88
7697;2001-08-10;25,78
7698;2001-08-09;25,28
7699;2001-08-08;25,61
7700;2001-08-07;25,94
7701;2001-08-06;25,39
7702;2001-08-03;25,60
7703;2001-08-02;25,49
7704;2001-08-01;24,23
7705;2001-07-31;24,35
7706;2001-07-30;24,46
7707;2001-07-27;24,82
7708;2001-07-26;24,94
7709;2001-07-25;24,90
7710;2001-07-24;24,37
7711;2001-07-23;24,44
7712;2001-07-20;23,43
7713;2001-07-19;23,35
7714;2001-07-18;23,10
7715;2001-07-17;23,90
7716;2001-07-16;23,58
7717;2001-07-13;24,02
7718;2001-07-12;23,62
7719;2001-07-11;24,44
7720;2001-07-10;24,69
7721;2001-07-09;25,59
7722;2001-07-06;26,55
7723;2001-07-05;25,69
7724;2001-07-04;25,97
7725;2001-07-03;25,56
7726;2001-07-02;25,73
7727;2001-06-29;26,21
7728;2001-06-28;25,68
7729;2001-06-27;26,25
7730;2001-06-26;27,66
7731;2001-06-25;27,36
7732;2001-06-22;26,86
7733;2001-06-21;26,70
7734;2001-06-20;26,24
7735;2001-06-19;26,68
7736;2001-06-18;27,61
7737;2001-06-15;28,13
7738;2001-06-14;28,50
7739;2001-06-13;29,13
7740;2001-06-12;29,03
7741;2001-06-11;29,57
7742;2001-06-08;28,88
7743;2001-06-07;28,55
7744;2001-06-06;28,73
7745;2001-06-05;29,25
7746;2001-06-04;28,95
7747;2001-06-01;28,86
7748;2001-05-31;28,55
7749;2001-05-30;28,92
7750;2001-05-29;29,11
7751;2001-05-25;28,69
7752;2001-05-24;28,85
7753;2001-05-23;29,51
7754;2001-05-22;29,72
7755;2001-05-21;29,80
7756;2001-05-18;29,30
7757;2001-05-17;28,57
7758;2001-05-16;28,19
7759;2001-05-15;27,88
7760;2001-05-14;27,77
7761;2001-05-11;27,97
7762;2001-05-10;28,27
7763;2001-05-09;27,46
7764;2001-05-08;27,45
7765;2001-05-07;27,71
7766;2001-05-04;27,59
7767;2001-05-03;27,46
7768;2001-05-02;26,82
7769;2001-05-01;27,31
7770;2001-04-30;27,21
7771;2001-04-27;26,85
7772;2001-04-26;26,71
7773;2001-04-25;25,49
7774;2001-04-24;25,76
7775;2001-04-23;25,42
7776;2001-04-20;25,57
7777;2001-04-19;25,86
7778;2001-04-18;26,11
7779;2001-04-17;26,99
7780;2001-04-16;26,80
7781;2001-04-13;26,80
7782;2001-04-12;27,12
7783;2001-04-11;26,08
7784;2001-04-10;25,64
7785;2001-04-09;24,37
7786;2001-04-06;24,02
7787;2001-04-05;24,87
7788;2001-04-04;24,35
7789;2001-04-03;23,47
7790;2001-04-02;23,31
7791;2001-03-30;23,50
7792;2001-03-29;23,77
7793;2001-03-28;24,50
7794;2001-03-27;24,41
7795;2001-03-26;24,01
7796;2001-03-23;23,94
7797;2001-03-22;23,45
7798;2001-03-21;23,21
7799;2001-03-20;23,63
7800;2001-03-19;23,19
7801;2001-03-16;23,84
7802;2001-03-15;23,37
7803;2001-03-14;24,31
7804;2001-03-13;24,80
7805;2001-03-12;25,34
7806;2001-03-09;25,78
7807;2001-03-08;26,37
7808;2001-03-07;25,91
7809;2001-03-06;25,59
7810;2001-03-05;25,98
7811;2001-03-02;25,28
7812;2001-03-01;24,76
7813;2001-02-28;25,16
7814;2001-02-27;25,28
7815;2001-02-26;25,84
7816;2001-02-23;26,12
7817;2001-02-22;25,75
7818;2001-02-21;26,10
7819;2001-02-20;26,45
7820;2001-02-19;27,05
7821;2001-02-16;26,61
7822;2001-02-15;26,33
7823;2001-02-14;27,89
7824;2001-02-13;28,00
7825;2001-02-12;29,32
7826;2001-02-09;29,53
7827;2001-02-08;30,68
7828;2001-02-07;29,54
7829;2001-02-06;29,10
7830;2001-02-05;29,25
7831;2001-02-02;28,90
7832;2001-02-01;27,17
7833;2001-01-31;26,59
7834;2001-01-30;26,32
7835;2001-01-29;26,95
7836;2001-01-26;27,04
7837;2001-01-25;26,94
7838;2001-01-24;27,04
7839;2001-01-23;27,02
7840;2001-01-22;27,69
7841;2001-01-19;26,29
7842;2001-01-18;24,74
7843;2001-01-17;24,27
7844;2001-01-16;25,52
7845;2001-01-15;26,03
7846;2001-01-12;25,63
7847;2001-01-11;25,60
7848;2001-01-10;24,98
7849;2001-01-09;24,13
7850;2001-01-08;24,75
7851;2001-01-05;24,77
7852;2001-01-04;24,57
7853;2001-01-03;23,44
7854;2001-01-02;23,43
7855;2000-12-29;22,58
7856;2000-12-28;22,29
7857;2000-12-27;22,58
7858;2000-12-22;22,23
7859;2000-12-21;22,40
7860;2000-12-20;23,29
7861;2000-12-19;24,36
7862;2000-12-18;25,11
7863;2000-12-15;24,44
7864;2000-12-14;24,32
